,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,LtdHeight,AllZoning1,AllZoning2,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltCode,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,Version
58,MN,11,7501,101,9,1003,2,1,10004,L015,1,7700,,1,,15 STONE STREET,C5-5,,,,,,LM,,,C5-5/LM,,N,RM,4,0,,,2242,9132,3671,5461,0,3671,0,0,0,0,2,1,5,3,4,25.4,91.4,0,0,,0,N,0,5,116895,878201,0,202500,1900,,2006,0,,,4.07,10,15,15,1,1000117501,2099,9,980899,195838,12b,,11S 001,10101,,1000110027,1/21/10,1,16v1
59,MN,12,1,101,9,1007,2,1,10004,L015,1,7700,1,1,,2 WHITEHALL STREET,C5-5,,,,,,LM,,,C5-5/LM,,N,P7,8,0,X,U.S. CUSTOMS AND BORD,63805,320665,320665,0,320665,0,0,0,0,0,2,1,7,0,0,191.08,287,191.08,287,,0,Y,3,2,25841250,49698900,25841250,49698900,1907,,0,0,,UNITED STATES CUSTOM HOUSE,5.03,10,15,15,1,1000120001,0,9,980438,195776,12b,,101S001,10101,,0,,1,16v1
60,MN,12,28,101,13,2012,2,1,10004,L015,1,7700,1,1,,        WHITEHALL STREET,PARK,,,,,,,,,PARK,,N,Q1,9,0,C,PARKS AND RECREATION,22500,0,0,0,0,0,0,0,0,0,7,0,0,0,0,200,140,0,0,,0,Y,1,5,6213150,6213150,6213150,6213150,0,,0,0,,BOWLING GREEN FENCE,0,0,0,0,1,1000120028,0,13,980468,196126,12b,,101S001,10101,,0,,1,16v1
61,MN,13,1,101,13,2008,2,1,10004,E010,1,7700,1,1,,1 BROADWAY,C5-5,,,,,,LM,,,C5-5/LM,,N,O6,5,0,P,LOGANY,17025,180646,180646,0,176146,4500,0,0,0,0,2,1,14,0,28,96.33,171.33,96.33,171.33,,0,Y,3,5,4905000,16934850,0,0,1900,,1982,0,,INTERNATIONAL MERCANTILE MARINE COM,10.61,10,15,15,1,1000130001,0,13,980242,196109,12b,,101S003,10101,,0,,1,16v1
62,MN,13,5,101,13,2008,2,1,10004,E010,1,7700,1,1,,11 BROADWAY,C5-5,,,,,,LM,,,C5-5/LM,,N,O4,5,0,P,BOWLING GREEN ASSOCIA,28814,434220,434220,0,411720,22500,0,0,0,0,2,1,22,0,50,162.33,200.67,152,200,,3,Y,4,1,5625000,29257650,0,0,1900,E,1920,0,,BOWLING GREEN OFFICES BUILDING,15.07,10,15,15,1,1000130005,0,13,980293,196230,12b,,101S003,10101,,0,,1,16v1
63,MN,13,27,101,13,2008,2,1,10004,E010,1,7700,1,1,,25 BROADWAY,C5-5,,,,,,LM,,,C5-5/LM,,N,O4,5,1,P,25 BROADWAY OFFICE PR,48071,809401,809401,0,587215,42000,0,301,0,179885,2,1,23,0,12,202.92,248.33,203,248,,0,Y,3,2,18539550,84184200,0,0,1921,,2010,0,,CUNARD BUILDING,16.84,10,15,15,1,1000130027,0,13,980368,196404,12b,,101S003,10101,,0,,1,16v1
64,MN,15,22,101,13,2005,2,1,10006,E010,1,7700,1,1,1A,21 WEST STREET,C5-5,,,,,,LM,,,C5-5/LM,,N,D8,3,0,P,WEST EDEN,13465,335746,4000,331746,0,4000,0,0,0,0,2,1,31,293,295,75,179.42,75,179.42,,2,Y,3,0,3433500,28481400,0,0,1931,,0,0,,21 WEST STREET BUILDING,24.93,10,15,15,1,1000150022,0,13,979943,196631,12b,,101S003,10101,,0,,1,16v1
65,MN,15,7501,101,13,2005,2,1,10004,E010,1,7700,1,1,,17 BATTERY PLACE,C5-5,,,,,,LM,,,C5-5/LM,,N,RM,4,0,P,17 BATTERY PLACE COND,64633,1257274,810892,446382,810892,0,0,0,0,0,2,2,31,500,601,180.67,363.96,0,0,,0,Y,0,5,15867000,103923450,0,0,1902,,1998,0,,THE WHITEHALL BUILDING,19.45,10,15,15,1,1000157501,1025,13,979859,196346,12b,,11S 003,10101,,1000150001,12/29/98,1,16v1
66,MN,15,7502,101,13,2005,2,1,10004,E010,1,7700,1,1,,20 WEST STREET,C5-5,,,,,,LM,,,C5-5/LM,,N,RM,4,0,,THE DOWNTOWN CLUB CON,13928,179856,10000,168748,0,10000,0,0,0,0,2,1,45,283,284,78.67,179.58,76.67,179.58,,0,Y,0,5,3150000,29947051,0,12633880,1930,,2004,0,,DOWNTOWN ATHLETIC CLUB BUILDING,12.91,10,15,15,1,1000157502,1557,13,979922,196558,12b,,11S 003,10101,,1000150019,5/19/06,1,16v1
67,MN,16,1,101,317.04,4001,2,1,10280,L015,1,8900,1,1,,22 BATTERY PLACE,C6-4,,,,,,LM,,,C6-4/LM,,N,K2,5,0,C,CITY OF NEW YORK,83100,28732,28732,0,0,28732,0,0,0,0,2,1,3,0,1,77,293,40,323,,1,Y,5,0,3253500,7381350,3253500,7381350,1910,E,2012,0,,"PIER A, BATTERY PARK",0.35,10,10,10,1,1000160001,0,31704,979250,195800,12b,,101S088,10101,,0,,1,16v1
68,MN,16,3,101,317.04,4001,2,1,10280,E010,1,8900,1,1,,        JOE DIMAGGIO HIGHWAY,BPC,,,,,,BPC,,,BPC/BPC,,N,Z9,,0,O,NYC DOT,2499209,3000,3000,0,0,0,0,0,0,3000,2,7,27,194,195,2290.67,873.67,30,100,,0,Y,5,5,118087650,137842650,118087650,137842650,1989,,0,0,,,0,0,0,0,1,1000160003,0,31704,980160,199454,12b,Y,101S090,10101,,1000160003,7/22/08,1,16v1
69,MN,16,10,101,317.04,4001,2,1,10280,E010,1,8900,1,1,1A,18 1 PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,P7,8,0,X,MUSEUM OF JEWISH HERI,64432,114100,114100,0,0,0,0,0,0,114100,2,1,4,0,2,214,251,0,0,,0,Y,5,5,7785000,35468100,7785000,35468100,1997,,2002,0,,,1.77,0,0,0,1,1000160010,0,31704,979093,196488,12b,,101S088,10101,,1000160003,9/30/88,1,16v1
70,MN,16,12,101,,,2,1,,,1,,,,,        MARGINAL STREET,M2-3,,,,,,,,,M2-3,,N,V1,11,0,C,PARKS AND RECREATION,237948,0,0,0,0,0,0,0,0,0,4,0,0,0,0,239.33,975,0,0,,0,Y,5,5,4278600,4278600,4278600,4278600,0,,0,0,,,0,0,2,0,1,1000160012,0,0,,,12a,,101S094,10101,,0,,1,16v1
71,MN,16,15,101,317.04,4001,2,1,10280,E010,1,8900,1,1,1A,50 BATTERY PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,DEMATTEIS BATTERY PAR,31141,239165,8400,230765,0,0,8400,0,0,0,2,1,9,208,209,200,171,198,140,,0,Y,5,5,5580000,18171000,5580000,18171000,1998,,0,0,,,7.68,0,0,0,1,1000160015,0,31704,979214,196735,12b,,101S088,10101,,1000160003,9/30/88,1,16v1
72,MN,16,20,101,317.04,4001,2,1,10280,E010,1,8900,1,1,1A,70 BATTERY PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,NY URBAN LLC,29700,230766,0,230765,0,0,0,0,0,0,2,1,9,209,210,198,150,0,0,,0,N,5,5,5355000,17366850,5355000,17366850,1998,,0,0,,,7.77,0,0,0,1,1000160020,0,31704,979342,196965,12b,,101S088,10101,,1000160003,9/30/88,1,16v1
73,MN,16,40,101,317.04,4005,2,1,10280,E010,1,8900,1,1,1A,55 BATTERY PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,W1,8,0,O,OWNER / AGENT,24337,134082,134082,0,0,0,0,0,0,134082,2,1,8,0,1,199,131,0,0,,1,Y,5,0,6073200,22563900,6073200,22563900,2008,,0,0,,,5.51,0,0,0,1,1000160040,0,31704,979411,196627,12b,,101S088,10101,,1000160040,1/27/05,1,16v1
74,MN,16,100,101,317.04,1001,2,1,10280,E010,1,8900,1,1,1A,345 SOUTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,D6,4,0,O,BATTERY PARK CITY AUT,220732,1881621,153929,1727692,0,21188,48112,0,0,0,2,6,5,1712,1722,257.17,271,257,110,,0,Y,5,5,39734550,155637000,39734550,155637000,1983,,0,0,,,8.52,0,0,0,1,1000160100,0,31704,979527,198334,12b,,101S090,10101,,0,,1,16v1
75,MN,16,120,101,317.04,1000,2,1,10281,E010,1,8900,1,1,,200 LIBERTY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,O4,5,0,X,WFP TOWER A CO. G.P.,94530,1501878,1501878,0,1395264,44696,60918,1000,0,0,2,1,39,0,1,468,213,112,112,,0,Y,5,5,67050000,146560050,67050000,146560050,1986,,0,0,,,15.89,0,0,0,1,1000160120,0,31704,979937,198184,12b,,101S090,10101,,0,,1,16v1
76,MN,16,125,101,13,1000,2,1,10007,E010,1,7700,1,1,,225 LIBERTY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,O4,5,0,O,WFP TOWER B CO LP,199346,2267925,2267925,0,1999448,117790,12266,56501,0,81920,2,2,43,0,1,489,217,125,125,,0,Y,5,5,76950450,202541400,76950450,202541400,1987,,0,0,,,11.38,0,0,0,1,1000160125,0,13,980007,198843,12b,,101S090,10101,,0,,1,16v1
77,MN,16,140,101,317.03,1001,2,1,10281,E010,1,8900,1,1,,200 VESEY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,O4,5,0,O,AMERICAN EXPRESS CO,82617,2233692,2233692,0,2091937,29283,0,12472,0,100000,2,1,50,0,1,187,250,125,125,,0,Y,5,5,38520000,193927500,38520000,193927500,1986,,0,0,,,27.04,0,0,0,1,1000160140,0,31703,980128,199237,12b,,101S092,10101,,0,,1,16v1
78,MN,16,150,101,317.03,1001,2,1,10281,E010,1,8900,1,1,,250 VESEY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,O4,5,0,X,WFP TOWER D CO LP,103028,2084079,2084079,0,1734387,78736,174577,0,0,96379,2,1,33,0,1,343,293,125,125,,0,Y,5,5,46350000,206328600,46350000,206328600,1986,,0,0,,,20.23,0,0,0,1,1000160150,0,31703,979847,199418,12b,,101S092,10101,,0,,1,16v1
79,MN,16,160,101,317.03,1,,1,10281,,1,8900,1,1,,        MARGINAL STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,T2,7,0,X,BATTERY PARK CITY AUT,154151,0,0,0,0,0,0,0,0,0,7,0,0,0,0,460,370,0,0,,0,Y,5,5,2252250,3005550,2252250,3005550,0,,0,0,,,0,0,0,0,1,1000160160,0,31703,979497,199002,12b,,11S 091,10101,,1000160003,12/31/91,1,16v1
80,MN,16,180,101,317.03,2005,2,1,10282,L010,1,8900,1,1,1Q,20 RIVER TERRACE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,,16653,356786,21847,334939,0,0,2652,0,0,19195,2,1,27,293,294,71,120,71,121,,0,Y,5,5,3073500,55828350,3073500,55828350,2002,,0,0,,,21.42,0,0,0,1,1000160180,0,31703,979777,200344,12a,,101S093,10101,,1000160003,12/31/02,1,16v1
81,MN,16,185,101,317.03,2005,2,1,10282,L010,1,8900,1,1,1Q,211 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,,14451,278142,2000,276141,2000,0,0,0,0,0,2,1,24,253,256,196,70,196,70,,1,Y,5,2,2601000,41383800,2601000,41383800,2004,,0,0,,,19.25,0,0,0,1,1000160185,0,31703,979964,200239,12a,,101S093,10101,,1000160003,10/29/04,1,16v1
82,MN,16,190,101,317.03,2005,2,1,10282,L010,1,8900,1,1,1A,22 RIVER TERRACE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,,ROCKROSE GENERAL EQUI,14500,0,0,0,0,0,0,0,0,0,0,0,0,324,324,196.58,71.5,0,0,,0,Y,0,5,0,0,0,0,0,,0,0,,,0,0,0,0,1,1000160190,0,31703,,,12a,,,,,1000160190,7/30/15,2,16v1
83,MN,16,195,101,317.03,2005,2,1,10282,L010,1,8900,1,1,1A,325 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,,18270,356483,0,356483,0,0,0,0,0,0,2,1,24,274,276,196,135,0,0,,0,Y,5,5,4500000,47582100,4500000,47582100,2004,,0,0,,,19.51,0,0,0,1,1000160195,0,31703,980095,200482,12a,,11S 093,10101,,1000160003,12/13/04,1,16v1
84,MN,16,200,101,317.03,2000,2,1,10282,L010,1,8900,1,1,1A,400 CHAMBERS STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,O,BATTERY PARK CITY AUT,38225,484000,0,484000,0,0,0,0,0,0,2,2,27,396,400,141.75,196,202,0,,1,Y,6,0,6075000,52859250,6075000,52859250,1998,,0,0,,,12.66,0,0,0,1,1000160200,0,31703,980084,200761,12a,,101S093,10101,,1000160200,5/22/95,1,16v1
85,MN,16,205,101,317.03,2000,2,1,10282,L010,1,8900,1,1,1A,455 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,O,BROOKDALE DEVELOPMENT,19600,239185,0,239185,0,0,0,0,0,0,2,1,14,218,218,196,100,0,0,,0,Y,0,5,3600000,48675600,3600000,48675600,1998,,0,0,,,12.2,0,0,0,1,1000160205,0,31703,980218,200689,12a,,101S093,10101,,1000160205,5/22/95,1,16v1
86,MN,16,210,101,317.03,1000,2,1,10282,L010,1,8900,1,1,1A,399 CHAMBERS STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,O,TRIBECA POINTE LLC,10292,357000,1000,356000,0,1000,0,0,0,0,2,1,42,340,341,100,121,0,0,,0,Y,0,5,2304000,43272000,2304000,43272000,1998,,0,0,,,34.69,0,0,0,1,1000160210,0,31703,980183,200959,12a,,101S094,10101,,1000160210,5/22/95,1,16v1
87,MN,16,215,101,317.03,1000,2,1,10282,L010,1,8900,1,1,1A,345 CHAMBERS STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,W1,8,0,O,NYC DEPT OF EDUCATION,60085,450000,450000,0,0,0,0,0,0,450000,2,1,10,0,1,371.69,245.91,371.69,245.91,,0,Y,3,5,11340000,65853900,11340000,65853900,1989,,0,0,,,7.49,0,0,0,1,1000160215,0,31703,980413,200867,12a,,101S094,10101,,1000160003,5/10/95,1,16v1
88,MN,16,220,101,317.03,2002,2,1,10282,L010,1,8900,1,1,1A,450 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,Z9,,0,O,DEPT OF SMALL BUSINES,28206,105177,105177,0,0,0,0,0,0,105177,2,1,25,0,1,179.98,196,135.25,179.11,,0,Y,0,5,4225500,18450000,4225500,18450000,1997,,0,0,,,3.73,0,0,0,1,1000160220,0,31703,980457,200553,12a,,101S093,10101,,1000160220,3/1/99,1,16v1
89,MN,16,221,101,317.03,2002,2,1,10282,L010,1,8900,1,1,1A,201 WARREN STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,D8,3,0,X,TRIBECA NORTH END LLC,6323,244617,1000,243617,0,1000,0,0,0,0,2,1,25,151,152,73.42,135.25,135.25,179.11,,0,Y,3,5,2250000,27320400,2250000,27320400,1998,,0,0,,,38.69,0,0,0,1,1000160221,0,31703,980378,200502,12a,,11S 093,10101,,1000160220,3/1/99,1,16v1
90,MN,16,225,101,317.03,1000,2,1,10281,E010,1,8900,1,1,,1 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,O6,5,0,X,BOP ONE NORTH END LLC,42342,502000,502000,0,499500,2500,0,0,0,0,2,1,17,0,1,286.17,174.96,286,155,,0,N,0,5,11880000,63526950,11880000,63526950,1997,,0,0,,,11.86,0,0,0,1,1000160225,0,31703,979563,199600,12b,,101S092,10101,,1000160003,2/26/98,1,16v1
91,MN,16,260,101,317.03,2010,2,1,10282,L010,1,8900,1,1,,200 WEST STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,O4,5,0,X,GOLDMAN SACHS HEADQUA,97076,2152863,2152863,0,2152863,0,0,0,0,0,2,1,44,0,1,286.68,131.66,200,400,,0,Y,3,5,52420950,316388250,52420950,316388250,2006,,0,0,,,22.18,0,0,0,1,1000160260,0,31703,980246,199670,12b,,101S092,10101,,1000160003,9/1/99,1,16v1
92,MN,16,7501,101,317.04,2000,2,1,10280,E010,1,8900,1,1,,377 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,LIBERTY HOUSE CONDOMI,16951,179174,1092,177488,0,1092,0,0,0,0,2,1,25,238,239,133,122.44,0,0,,0,Y,5,5,5089071,28020167,5089071,28020167,1985,,0,0,,,10.57,0,0,0,1,1000167501,308,31704,979290,197895,12b,,101S090,10101,,1000160090,12/25/86,1,16v1
93,MN,16,7502,101,317.04,2000,2,1,10280,E010,1,8900,1,1,,350 ALBANY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,R4,3,0,P,HUDSON TOWER,27838,123284,11136,112148,0,0,10690,0,0,446,2,1,15,133,133,287.38,100.5,287,100,,0,Y,5,5,3560388,18083695,3544309,18002453,1986,,0,0,,,4.43,0,0,0,1,1000167502,313,31704,979379,197988,12b,,101S090,10101,,1000160095,12/25/86,1,16v1
94,MN,16,7503,101,317.04,3000,2,1,10280,E010,1,8900,1,1,,250 SOUTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,HUDSON VIEW E CONDOMI,12644,86763,1052,85711,0,1052,0,0,0,0,2,1,17,109,110,121.83,103.78,0,0,,0,N,5,5,2550164,14093106,2550164,14093106,1985,,0,0,,,6.86,0,0,0,1,1000167503,385,31704,979775,197857,12b,,101S090,10101,,1000160075,11/30/87,1,16v1
95,MN,16,7504,101,317.04,2000,2,1,10280,E010,1,8900,1,1,,300 ALBANY STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,P,AKAM ASSOCIATES,16108,72913,4295,68618,0,4295,0,0,0,0,2,1,9,107,110,133.58,122,0,0,,0,Y,5,5,2941199,11582106,2941199,11582106,1986,,0,0,,,4.53,0,0,0,1,1000167504,360,31704,979576,197918,12b,,101S090,10101,,1000160110,1/7/87,1,16v1
96,MN,16,7505,101,317.04,2003,2,1,10280,E010,1,8900,1,1,,380 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,LIBERTY TERRACE CONDO,23910,203837,1177,202660,1177,0,0,0,0,0,2,1,26,246,247,160,149.63,0,0,,0,Y,5,5,6131696,35271447,6131696,35271447,1987,,0,0,,,8.53,0,0,0,1,1000167505,371,31704,979243,197613,12b,,100 000,10101,,1000160065,1/7/87,1,16v1
97,MN,16,7506,101,317.04,3002,2,1,10280,E010,1,8900,1,1,,280 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,SOUNDINGS CONDOMINIUM,15000,81667,502,81165,0,502,0,0,0,0,2,1,9,121,122,174.28,103,0,0,,0,Y,5,5,2378712,13746603,2378712,13746603,1985,,0,0,,,5.44,0,0,0,1,1000167506,398,31704,979576,197463,12b,,101S089,10101,,1000160055,11/30/87,1,16v1
98,MN,16,7507,101,317.04,2003,2,1,10280,E010,1,8900,1,1,,300 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,BATTERY POINTE CONDOM,25978,106271,3168,103103,0,3168,0,0,0,0,2,1,9,153,154,171.38,181.32,0,0,,0,Y,5,5,3386260,17786257,3386260,17786257,1986,,0,0,,,4.09,0,0,0,1,1000167507,450,31704,979385,197552,12b,,101S090,10101,,1000160060,11/30/87,1,16v1
99,MN,16,7508,101,317.04,3002,2,1,10280,E010,1,8900,1,1,,200 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,LIBERTY COURT CONDOMI,37248,428589,4750,423839,1640,3110,0,0,0,0,2,1,44,545,547,166,188,0,0,,0,Y,5,5,11232008,68476075,11232008,68476075,1987,,0,0,,,11.51,0,0,0,1,1000167508,498,31704,979703,197392,12b,,101S089,10101,,1000160050,2/8/88,1,16v1
100,MN,16,7509,101,317.04,4001,2,1,10280,E010,1,8900,1,1,,21 SOUTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,REGATTA CONDOMINIUM,45203,194762,32279,162483,0,28464,0,3815,0,0,2,1,9,182,184,218,189.96,0,0,,0,Y,5,5,6346800,31733556,6346800,31733556,1988,,0,0,,,4.31,0,0,0,1,1000167509,621,31704,979227,197334,12b,,101S090,10101,,1000160045,7/22/89,1,16v1
101,MN,16,7510,101,317.04,4000,2,1,10280,E010,1,8900,1,1,,99 BATTERY PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,LIBERTY VIEW CONDOMIN,24167,251929,7464,244465,6885,0,0,579,0,0,2,1,28,293,294,199,143.18,0,0,,0,Y,5,5,5982747,40843811,5982747,40843811,1988,,0,0,,,10.42,0,0,0,1,1000167510,779,31704,979649,197083,12b,,101S089,10101,,1000160030,11/20/91,1,16v1
102,MN,16,7511,101,317.04,4001,2,1,10280,E010,1,8900,1,1,,2 SOUTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,COVE CLUB CONDO,29850,157584,33013,124571,0,3785,15560,0,0,13668,2,2,9,163,165,199,150,0,0,,0,N,5,5,3560396,25399803,3560396,25399803,1990,,0,0,,,5.28,0,0,0,1,1000167511,780,31704,979469,197192,12b,,101S089,10101,,1000160025,11/20/91,1,16v1
103,MN,16,7512,101,317.03,2010,2,1,10282,L010,1,8900,1,1,,102 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RC,5,0,X,,79338,628200,215884,0,0,215884,0,0,0,0,2,1,14,0,2,259,269,0,0,,0,Y,0,5,8063550,100766250,8063550,100766250,1988,,0,0,,,7.92,0,0,0,1,1000167512,1163,31703,980015,199767,12b,,11S 092,10101,,1000160250,12/20/00,1,16v1
104,MN,16,7513,101,317.04,4006,2,1,10280,E010,1,8900,,1,,10 LITTLE WEST STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,,46266,523677,294617,229060,0,0,0,0,0,294617,2,2,38,115,117,369,229.4,0,0,,0,Y,1,5,7768800,93778522,7768800,93778522,2003,,0,0,,,11.32,0,0,0,1,1000167513,1217,31704,979391,196336,12b,,11S 088,10101,,1000160043,2/11/02,1,16v1
105,MN,16,7514,101,317.04,4005,2,1,10280,E010,1,8900,,1,,30 LITTLE WEST STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,,MILLENIUM TOWER RESID,20763,344863,2856,342007,0,2856,0,0,0,0,2,1,35,233,234,202.76,102.4,202,102,,1,Y,0,5,4495492,52036644,4482827,51890419,2006,,0,0,,,16.61,0,0,0,1,1000167514,1623,31704,979510,196575,12b,,101S093,10101,,1000160042,1/8/07,1,16v1
106,MN,16,7515,101,317.04,3000,2,1,10280,E010,1,8900,1,1,,225 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,,,34776,251430,29421,222009,0,0,27987,0,0,1434,2,1,23,285,288,213,221,188.6,210.73,,0,Y,0,5,6255002,41578671,6255002,41575895,1985,,0,0,,,7.23,0,0,0,1,1000167515,1848,31704,979816,197742,12b,,101S090,10101,,1000160070,5/15/08,1,16v1
107,MN,16,7516,101,317.03,2007,2,1,10282,L010,1,8900,1,1,,1 RIVER TERRACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,,30713,507070,97236,409834,0,1453,66159,385,0,29239,2,1,31,243,248,164,248,235.77,164.32,,0,Y,5,5,1350006,63855021,1350006,63855021,2006,,0,0,,,16.51,0,0,0,1,1000167516,1858,31703,979731,199946,12a,Y,11S 093,10101,,1000160270,10/6/08,1,16v1
108,MN,16,7517,101,317.04,4000,2,1,10280,E010,1,8900,1,1,,70 BATTERY PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,THE VISIONAIRE CONDOM,35352,411519,70281,337470,47547,4530,18204,0,0,0,2,1,33,247,250,198,200,200,198,,1,Y,0,5,5400000,54026552,5400000,54026552,2006,,0,0,,,11.64,0,0,0,1,1000167517,1902,31704,979547,196847,12b,,101S088,10101,,1000160035,12/8/08,1,16v1
109,MN,16,7518,101,317.04,2000,2,1,10280,E010,1,8900,1,1,,333 RECTOR PLACE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,,28721,230066,24074,205992,0,6916,17158,0,0,0,2,1,15,174,177,247.41,124.83,247,100,,1,Y,0,2,5399990,32528251,5399990,32528251,1985,,2007,0,,,8.01,0,0,0,1,1000167518,2198,31704,979470,197837,12b,,101S090,10101,,1000160080,4/11/11,1,16v1
110,MN,16,7519,101,317.03,2003,2,1,10282,L010,1,8900,1,1,,300 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,,17353,233010,33932,199078,0,0,15400,0,0,18532,2,1,22,191,192,196,101,0,0,,0,Y,0,5,1952100,36118350,1952100,36118350,2008,,0,0,,,13.43,0,0,0,1,1000167519,2256,31703,980272,200358,12a,,101S090,10101,,1000160230,9/26/11,1,16v1
111,MN,16,7520,101,317.03,2009,2,1,10282,L010,1,8900,1,1,,200 NORTH END AVENUE,BPC,,,,,,BPC,,,BPC/BPC,,N,RM,4,0,X,LIBERTY LUXE CONDOMIN,32218,377325,79700,297625,0,14536,0,0,0,65164,2,1,32,280,281,260,179,0,0,,1,Y,0,5,3624751,75425400,3624751,75425400,2008,,0,0,,,11.71,0,0,0,1,1000167520,2257,31703,980160,200125,12a,Y,101S090,10101,,1000160235,9/26/11,1,16v1
112,MN,16,7521,101,317.03,2005,2,1,10282,L010,1,8900,1,1,,212 WARREN STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,R4,3,0,,,14500,289251,1418,287833,0,0,0,1418,0,0,2,1,27,191,191,196.58,71.5,196,71,,0,Y,0,5,1921502,39055053,1582826,32162980,2000,,0,0,,,19.95,0,0,0,1,1000167521,2557,31703,979861,200598,12a,,101S090,10101,,1000160190,7/30/15,1,16v1
113,MN,16,9220,101,317.03,2002,2,1,10282,L010,1,8900,1,1,1A,        CHAMBERS STREET,BPC,,,,,,BPC,,,BPC/BPC,,N,Z9,,0,,,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,,0,Y,0,5,0,0,0,0,0,,0,0,,,0,0,0,0,1,1000169220,0,31703,,,,,101S093,1,,0,,2,16v1
114,MN,17,18,101,13,1016,2,1,10006,E010,1,7700,1,1,1A,50 WEST STREET,C6-9,,,,,,LM,,,C6-9/LM,,N,D6,4,0,P,50 WEST DEVELOPMENT L,17966,527901,121851,406050,0,21127,0,0,0,100724,2,1,63,191,192,100,179,0,0,,0,Y,4,5,6082650,14431455,0,0,2014,,0,0,,,29.38,10,15,15,1,1000170018,0,13,980093,197134,12b,,101S003,10101,,1000170018,12/17/07,1,16v1
