,BBL,XCoord,YCoord,norm_site_eui,norm_source_eui,energy_star,LotArea,BldgArea,NumBldgs,NumFloors,YearBuilt,BuiltFAR,total_ghg
264,1014270034,995598.0,219710.0,80.5,122.0,58.0,10216,90700,1,13.0,1932,8.88,604.1
265,1014280009,995610.0,219887.0,,,62.0,10216,74726,1,10.0,1930,7.31,482.7
266,1014280017,995784.0,219790.0,48.4,83.4,90.0,10216,88955,1,13.0,1936,8.71,369.5
267,1008420007,986325.0,207367.0,111.2,158.5,,31800,443389,1,21.0,1965,13.94,2847.9
268,1014430011,995637.0,218339.0,28.0,54.9,,18525,132611,1,16.0,1928,7.16,262.3
269,1008770030,988468.0,208182.0,,,79.0,8640,87793,1,16.0,1930,10.16,461.6
270,1014090040,995426.0,220395.0,81.9,133.9,46.0,12766,162750,1,20.0,1961,12.75,1004.5
271,1015117501,996011.0,222429.0,73.7,119.4,,5619,15059,1,11.0,1916,2.68,309.9
272,1008947501,990157.0,212464.0,110.8,158.8,,14538,110958,1,14.0,1924,7.63,998.9
273,1014940037,995570.0,222792.0,,,50.0,9180,96379,1,15.0,1912,10.5,561.7
274,1011647501,989131.0,223172.0,133.0,221.8,1.0,16840,235260,1,21.0,1938,13.97,2231.2
275,1010107503,990157.0,218082.0,,,,4518,54473,1,22.0,1990,12.06,
276,1008910077,989925.0,211702.0,,,75.0,9875,77193,1,13.0,1957,7.82,434.6
277,4022380001,1028928.0,201530.0,,,95.0,36167,192510,1,9.0,1951,5.32,1052.7
278,1008170085,985526.0,208243.0,,,,11875,129970,1,15.0,1955,10.94,867.6
279,2024580090,1005556.0,239800.0,93.9,120.8,56.0,55219,252105,1,6.0,1954,4.57,2210.2
280,1011140061,988922.0,220075.0,89.1,160.0,,16000,247176,2,30.0,1974,15.45,1405.4
281,1010460038,988632.0,218403.0,80.2,121.7,84.0,8577,65000,1,14.0,1964,7.58,430.3
282,1014830038,997315.0,218329.0,163.6,226.5,,17880,188446,2,18.0,1964,10.54,1632.1
283,1016020060,996861.0,226368.0,67.7,99.6,,15386,121369,1,11.0,1926,7.89,472.4
284,1012840052,990926.0,215059.0,118.0,299.0,19.0,6484,102519,1,19.0,1927,15.81,815.8
285,1012790065,990094.0,214316.0,181.5,366.9,11.0,5020,79290,1,19.0,1932,15.79,893.3
286,1013110050,992841.0,216398.0,110.3,226.2,48.0,5041,85449,1,20.0,1931,16.95,700.6
287,1010090005,989891.0,217930.0,90.3,234.0,64.0,12552,542584,1,61.0,1988,43.23,4300.6
288,1008830001,988689.0,209870.0,,,84.0,16458,183913,1,12.0,1910,11.17,1134.8
289,1004107501,987281.0,201302.0,,,,10645,114397,1,20.0,2007,10.75,
290,1012890072,991114.0,216397.0,80.2,208.8,18.0,5250,58824,1,12.0,1913,11.2,368.4
291,1009010048,988859.0,207790.0,,,,7981,50509,1,7.0,1926,6.33,3743.7
292,1005790070,982525.0,203741.0,55.4,131.9,91.0,11544,92406,1,8.0,1900,8.0,420.6
293,1004760007,983033.0,202794.0,89.7,243.0,59.0,20035,303214,1,16.0,1930,15.13,2583.2
294,1004910046,982890.0,203546.0,58.9,130.3,92.0,12588,182655,1,15.0,1928,14.51,1206.4
295,1006020068,982261.0,205463.0,107.3,284.6,50.0,24500,245330,1,9.0,1936,10.01,2253.4
296,1005810063,982682.0,204872.0,60.0,136.3,88.0,25000,299592,1,12.0,1926,11.98,1689.2
297,1002260001,982360.0,202845.0,77.8,195.8,77.0,62613,993903,1,16.0,1930,15.87,6328.6
298,2038270201,1026699.0,241682.0,119.1,211.3,64.0,93405,136164,1,7.0,2007,1.46,1067.2
299,1009930022,988204.0,214062.0,24.6,64.0,,13800,304345,1,22.0,1915,22.05,1394.7
300,1010200046,988384.0,216391.0,111.4,240.2,39.0,35275,843131,1,46.0,1987,23.9,6599.7
301,1008470040,987364.0,208041.0,64.0,173.6,74.0,24450,350000,1,13.0,1900,14.31,1836.5
302,1012820001,990220.0,214722.0,100.2,256.6,46.0,18075,330448,1,29.0,1991,18.28,2617.4
303,1014030033,994482.0,219024.0,45.6,96.0,81.0,84350,914921,1,28.0,1959,10.85,2895.6
304,1012830001,990333.0,214925.0,70.7,179.7,62.0,9275,130715,1,16.0,1954,14.09,720.1
305,1011397503,989380.0,221559.0,76.0,124.0,,55462,702044,1,47.0,1992,12.66,3364.2
306,1000327501,981712.0,195465.0,112.8,285.5,57.0,160692,3583167,1,53.0,1973,22.3,32076.6
307,1013110033,993054.0,216118.0,81.2,205.6,64.0,7425,59401,1,8.0,1958,8.0,448.9
308,2028670108,1008278.0,248688.0,82.6,110.0,72.0,25016,107477,1,6.0,1940,4.3,522.8
309,1008190037,986339.0,208214.0,101.9,270.3,41.0,5727,65857,1,11.0,1906,11.5,542.2
310,3001480007,988208.0,191860.0,172.5,475.3,96.0,53750,598232,1,11.0,1989,11.13,6725.9
311,1013060042,992350.0,215151.0,,,40.0,15062,304640,1,35.0,1984,20.23,2398.6
312,1012877501,990876.0,215857.0,129.1,321.3,36.0,25602,804216,1,51.0,1973,31.41,3866.9
313,1009690005,992156.0,211051.0,233.1,634.3,7.0,13114,98940,1,7.0,1948,7.54,2014.7
314,1008840084,988862.0,210198.0,93.3,200.1,78.0,9675,160114,1,20.0,1927,16.55,1305.9
315,1002210030,982128.0,202657.0,71.7,157.2,94.0,25415,328415,1,12.0,1927,12.92,1976.3
316,1005800039,982353.0,204378.0,55.1,162.3,85.0,30057,259427,1,9.0,1930,8.63,1556.3
317,1005790047,982299.0,203842.0,108.8,257.4,50.0,37713,229720,1,8.0,1900,6.09,1757.5
318,1005067501,982803.0,204112.0,105.5,272.9,71.0,23365,311477,1,12.0,1927,13.33,2656.7
319,1013740049,992329.0,217592.0,124.6,265.4,37.0,9038,164615,1,22.0,1971,18.21,1979.4
320,2028800029,1005372.0,248286.0,,,58.0,102000,416144,2,25.0,1972,4.08,2508.5
321,2031000001,1016542.0,248829.0,87.0,113.4,78.0,19200,87642,1,6.0,1928,4.56,565.3
322,2026140061,1010726.0,241239.0,82.2,116.5,78.0,15985,66078,1,6.0,1948,4.13,318.2
323,2029850038,1016055.0,246110.0,87.8,143.0,9.0,11066,76268,1,6.0,1910,6.89,530.1
324,2024860025,1005533.0,242129.0,88.0,116.9,70.0,14375,59446,1,6.0,1928,4.14,358.8
325,2024860030,1005482.0,242015.0,96.3,128.6,46.0,14375,59446,1,6.0,1928,4.14,412.4
326,2036420001,1022489.0,239032.0,,,31.0,144448,352866,2,16.0,1968,2.44,1442.7
327,1013120024,992990.0,216511.0,67.5,144.4,90.0,5020,58458,1,13.0,1926,11.65,356.3
328,1008350015,987899.0,212072.0,61.9,129.9,53.0,6694,160126,1,34.0,2002,23.92,657.7
329,1011717505,987162.0,221886.0,,,,29559,321950,1,30.0,2006,10.89,
330,1000787507,982234.0,197587.0,83.6,170.6,,10551,97798,1,13.0,1909,9.27,666.2
331,1011717507,987034.0,221649.0,,,,42914,523496,1,43.0,2006,12.2,
332,1007570031,985894.0,213246.0,87.4,223.2,77.0,23601,611625,1,24.0,1917,25.92,4708.4
333,4001430001,1007499.0,213735.0,67.3,158.3,22.0,182378,126125,1,2.0,1978,0.69,616.9
334,1007580037,986011.0,213514.0,,,48.0,34562,1300727,1,42.0,1929,37.63,8189.6
335,1012620045,989913.0,215008.0,,,41.0,6451,71738,1,14.0,1925,11.12,768.4
336,4105330001,1050509.0,201992.0,57.6,123.7,,140000,92150,1,2.0,1954,0.66,160.9
337,4040650001,1024603.0,224531.0,462.2,674.1,1.0,651937,168571,5,1.0,1972,0.26,4358.5
338,1012720039,991323.0,217212.0,70.9,208.3,67.0,26300,348580,1,25.0,1921,13.25,2267.5
339,1010920036,984986.0,217156.0,44.1,80.2,85.0,7531,64250,1,8.0,1922,8.53,212.0
340,1005630046,986368.0,206382.0,72.6,125.0,85.0,5576,57585,1,10.0,1903,10.33,317.1
341,1008180066,985931.0,208297.0,40.7,102.0,98.0,8602,106770,1,12.0,1907,12.41,371.7
342,1008580006,987981.0,210556.0,,,88.0,4938,61968,1,12.0,1916,12.55,318.3
343,1010650012,987584.0,218870.0,64.3,175.3,,24603,263438,1,12.0,1915,10.71,1316.1
344,1011680010,989391.0,224236.0,76.2,125.5,63.0,13350,170801,1,15.0,1925,12.79,1079.7
345,3012280060,999255.0,184953.0,,,94.0,20117,86804,1,6.0,1900,4.31,379.4
346,1008217501,986089.0,209046.0,77.3,178.3,,9905,105821,1,12.0,1920,10.68,776.4
347,1012020036,992983.0,226069.0,,,92.0,18625,177679,1,12.0,1905,9.54,748.6
348,1008400071,988548.0,213348.0,,,74.0,9381,157748,1,19.0,1927,16.82,1113.9
349,1007630024,986448.0,214690.0,72.4,125.9,86.0,9784,132684,1,16.0,1927,13.56,875.8
350,1015090020,995868.0,221903.0,79.9,134.1,52.0,6166,57666,1,12.0,1922,9.35,304.6
351,1021360210,999348.0,244873.0,77.5,106.2,87.0,19002,85303,1,6.0,1922,4.49,393.2
352,1020970040,998428.0,241830.0,85.0,116.8,95.0,14988,62604,1,6.0,1914,4.18,339.9
353,1015030059,996230.0,225174.0,,,38.0,12559,108810,3,7.0,1991,8.66,454.8
354,1010480020,988772.0,218904.0,,,,30625,396834,2,20.0,1965,12.96,
355,1016030001,996801.0,226578.0,,,64.0,20184,88349,1,6.0,1922,4.38,554.2
356,1014920049,995057.0,222498.0,,,,6039,60858,1,13.0,1955,10.08,
357,1011670055,989262.0,224126.0,83.3,189.7,22.0,7824,81560,1,15.0,1926,10.42,486.9
358,1010670044,987976.0,219408.0,348.8,558.2,,10042,172000,1,11.0,1971,17.13,2631.3
359,1011510017,987498.0,220209.0,85.6,146.3,65.0,28016,402707,1,33.0,1973,14.37,2499.4
360,1021070014,1000653.0,242303.0,18.9,49.3,100.0,15573,52542,1,6.0,1910,3.37,75.2
361,1000880010,981527.0,198733.0,37121.9,44741.0,1.0,3949,71959,1,18.0,1911,18.22,208644.5
362,2033200013,1014993.0,257163.0,,,,17625,81700,1,5.0,1926,4.64,
363,1013960071,993072.0,217786.0,87.0,151.2,27.0,10165,95603,1,12.0,1913,9.41,544.3
364,2024470001,1006905.0,241438.0,,,,25780,80009,1,6.0,1958,3.1,
365,2025040036,1004189.0,241886.0,,,,15500,114941,1,8.0,1927,7.42,
366,2032560156,1011099.0,257885.0,,,,33875,111300,1,9.0,1965,3.29,
367,2024640023,1007120.0,243715.0,,,67.0,37316,181700,1,6.0,1929,4.87,696.8
368,1022020009,1006718.0,253804.0,,,,19984,77967,1,6.0,1946,3.9,
369,1012337501,990413.0,226558.0,,,,8554,59931,1,12.0,1912,7.01,
370,4000170029,995882.0,210360.0,80.6,108.9,69.0,11650,73640,1,8.0,2002,6.32,354.0
371,1014250001,995051.0,219336.0,347.7,409.4,1.0,19075,265980,1,20.0,1961,13.94,7211.2
372,1007490024,984813.0,211483.0,,,61.0,59250,232793,2,22.0,1963,3.93,1280.9
373,3070490051,984852.0,148073.0,,,,19040,66755,1,7.0,2010,3.51,
374,1001760018,982378.0,200798.0,40996.4,49431.5,1.0,24079,235000,1,9.0,2006,9.76,799514.7
375,1008650014,989046.0,212134.0,77.3,203.4,73.0,41322,677438,1,25.0,1926,16.39,4160.0
376,1000460001,981110.0,197122.0,103.8,256.6,51.0,8615,173159,1,21.0,1932,20.1,1593.1
377,1007860051,987013.0,213560.0,72.3,189.4,78.0,38800,842295,1,24.0,1920,21.71,5702.8
378,2032330070,1008337.0,253049.0,84.2,117.8,57.0,21600,90650,1,6.0,1940,4.2,465.0
379,2032330082,1008161.0,252875.0,109.2,141.8,26.0,15925,70400,1,6.0,1931,4.42,498.8
380,2032330090,1008037.0,252752.0,,,78.0,15925,70400,1,6.0,1932,4.42,301.1
381,2028230046,1008956.0,246985.0,80.2,129.1,60.0,24350,154656,2,13.0,1963,6.35,754.5
382,2032300016,1007322.0,251559.0,75.2,86.2,97.0,72450,202600,2,6.0,1952,2.8,835.6
383,2025110022,1003694.0,242064.0,74.8,94.3,80.0,35861,196432,3,8.0,1928,5.48,1178.6
384,2024540019,1006360.0,240847.0,113.2,156.7,37.0,17500,69144,1,7.0,1951,3.95,453.2
385,2032190055,1010014.0,254068.0,76.9,117.6,70.0,21346,82200,1,6.0,1963,3.85,388.5
386,4157800100,1052263.0,156418.0,,,100.0,141125,242770,6,6.0,1952,1.72,75.1
387,4157800020,1051929.0,156693.0,,,,352825,473690,14,6.0,1952,1.34,
388,4158150220,1051847.0,155724.0,,,,287675,322584,3,6.0,1952,1.12,
389,4158100071,1052228.0,155514.0,,,,157000,143441,4,6.0,1952,0.91,
390,4158100001,1052198.0,155930.0,,,,170550,252700,6,6.0,1952,1.48,
391,4158150071,1051604.0,155827.0,,,,52010,94032,1,6.0,2000,1.81,
392,1010630035,987591.0,218378.0,78.4,121.3,65.0,13750,80154,1,10.0,1993,5.83,388.5
393,2039240007,1021023.0,245147.0,71.2,97.3,98.0,20140,104500,1,5.0,1928,5.19,431.1
394,2025990146,1009676.0,232875.0,12.7,19.4,92.0,39100,235000,1,7.0,1916,6.01,191.8
395,1012817501,990299.0,214380.0,96.0,258.4,49.0,19581,323029,1,24.0,1917,16.5,2680.5
396,1009220002,988922.0,206292.0,229.9,457.4,58.0,28969,115838,1,10.0,1953,4.0,15364.9
397,1008510035,987849.0,208823.0,89.8,208.7,63.0,11425,168200,1,14.0,1911,14.72,1352.7
398,1006040033,981982.0,206058.0,61.6,138.1,65.0,54020,553000,1,11.0,1892,10.24,2960.7
399,1006410017,981900.0,208099.0,84.6,145.7,37.0,17635,123646,1,9.0,1996,7.01,676.3
400,1006420004,981669.0,208349.0,60.9,85.8,91.0,14020,85030,1,8.0,1987,6.06,408.3
401,1010620019,987401.0,218190.0,96.8,162.7,26.0,39220,166518,2,7.0,1987,4.25,1280.4
402,1000160210,980183.0,200959.0,71.0,125.1,,10292,357000,1,42.0,1998,34.69,1843.7
403,4000210060,996378.0,210958.0,93.1,180.2,28.0,57944,466002,1,30.0,2007,8.04,3289.0
404,1000750001,982937.0,197005.0,71.3,150.9,30.0,33294,541000,1,31.0,1973,16.25,2701.3
405,2023720041,1010063.0,241687.0,66.0,109.4,65.0,18970,144730,1,12.0,2005,7.63,618.4
406,2029750013,1013988.0,241628.0,109.8,154.7,45.0,18110,67986,1,8.0,2003,3.75,452.2
407,3070520014,985711.0,148638.0,94.5,223.6,3.0,75959,149954,22,16.0,1975,1.97,1055.2
408,1015180061,996866.0,224225.0,,,68.0,8300,54997,1,9.0,1925,6.63,380.3
409,2028700020,1009247.0,250196.0,,,,11250,50400,1,6.0,1925,4.48,
410,3000277501,986957.0,195595.0,95.1,144.0,11.0,27273,241434,1,15.0,1913,8.85,1588.9
411,2024210036,1007351.0,240001.0,123.3,174.6,,25634,86725,1,6.0,1918,3.38,704.9
412,1000880005,981609.0,198695.0,,,76.0,6923,80298,1,13.0,1907,11.6,665.4
413,2031540040,1013121.0,253748.0,127.6,165.3,64.0,12617,51285,1,5.0,1922,4.06,544.3
414,5022500370,948058.0,150411.0,,,,244685,185000,1,8.0,1973,0.76,
415,2033420001,1017664.0,258181.0,85.8,105.3,,15200,71000,1,6.0,1924,4.67,449.3
416,2028690009,1008235.0,249245.0,71.3,103.9,98.0,19746,68874,1,6.0,1962,3.49,447.2
417,1012730012,990913.0,217661.0,64.2,161.2,70.0,5857,69649,1,13.0,1923,11.89,413.2
418,2032100080,1009367.0,251280.0,119.8,162.1,59.0,14365,50890,2,5.0,1924,3.54,593.9
419,2025320043,1004595.0,245567.0,93.5,121.6,90.0,17500,77000,1,6.0,1926,4.4,597.8
420,2028080051,1010374.0,249272.0,105.5,138.4,83.0,14700,59800,1,5.0,1922,4.07,431.4
421,1009400012,991226.0,210571.0,,,77.0,8813,105572,1,12.0,1910,11.98,1094.7
422,2024570040,1007539.0,243794.0,90.7,132.6,,9797,53934,1,6.0,1923,5.51,396.1
423,2028310036,1008005.0,244428.0,96.7,129.8,90.0,11035,50800,1,5.0,1924,4.6,386.6
424,2028770211,1005917.0,248133.0,80.5,116.3,92.0,16000,60480,1,6.0,1931,3.78,456.8
425,2030370025,1013080.0,249643.0,135.2,175.7,,17150,84300,1,6.0,1926,4.92,875.4
426,2033430180,1018816.0,259585.0,,,,10684,55000,1,5.0,1925,5.15,346.5
427,2028750039,1005904.0,247316.0,96.4,130.6,91.0,13725,55000,1,5.0,1924,4.01,331.2
428,1008190010,985806.0,208589.0,,,84.0,14479,179186,4,12.0,1906,12.38,890.7
429,5022500250,947824.0,150849.0,97.4,168.4,77.0,165291,53856,1,5.0,2003,0.33,334.4
430,3016730001,1004815.0,188283.0,61.1,126.3,,22000,89457,1,3.0,1925,4.07,382.9
431,1008250012,986641.0,209885.0,,,87.0,24687,337000,3,12.0,1916,13.65,1301.5
432,1008800014,988485.0,209100.0,,,82.0,4938,58744,1,12.0,1913,11.9,322.6
433,1008560009,987789.0,210132.0,,,88.0,11553,217991,1,21.0,1913,18.87,1201.5
434,1008340049,988186.0,211737.0,63.3,164.9,78.0,27300,319200,1,12.0,1914,11.69,1834.8
435,1005110015,985193.0,203390.0,,,,5700,64120,1,12.0,1901,11.25,454.1
436,1008340022,987862.0,211817.0,,,72.0,15050,206388,1,12.0,1908,13.71,1124.6
437,5000050057,963021.0,172786.0,59.7,80.2,96.0,15000,73417,1,6.0,1930,4.89,275.1
438,1019237501,997066.0,232511.0,36.2,76.7,88.0,10092,65082,1,7.0,1892,6.45,246.6
439,4000307501,996641.0,210576.0,50.4,98.6,78.0,35084,140142,1,8.0,2007,3.99,535.3
440,1008197502,985624.0,208634.0,87.5,163.2,,7471,43097,1,10.0,1961,5.77,452.0
441,1014920069,994622.0,222726.0,66.7,157.6,9.0,9611,142708,1,17.0,1926,14.85,779.5
442,1005597501,987621.0,206312.0,,,,7500,88971,1,21.0,2006,11.86,
443,1013797504,992551.0,218985.0,98.5,229.4,,6916,56729,1,12.0,1951,8.2,474.0
444,1013500020,994419.0,215719.0,65.6,95.1,84.0,7932,89349,1,16.0,1928,11.26,499.9
445,1014977501,995337.0,223831.0,41.2,128.3,53.0,10216,136440,1,22.0,1928,13.36,3158.9
446,1010187502,987729.0,216110.0,67.0,138.5,,14552,266446,1,43.0,2006,18.31,1466.5
447,1013307501,993383.0,216068.0,,,,5649,60429,1,24.0,2004,10.7,
448,1004747506,983994.0,202045.0,,,,21370,117024,1,13.0,2005,5.48,
449,1008380076,988234.0,212932.0,,,84.0,10288,130625,1,18.0,1926,12.7,846.1
450,1008120069,987332.0,213429.0,,,94.0,6616,93846,1,14.0,1924,14.18,398.4
451,1008150039,988150.0,213863.0,,,84.0,7406,129808,2,25.0,1914,17.53,779.0
452,1008670001,989038.0,212652.0,68.9,168.4,72.0,9260,116598,1,11.0,1915,12.59,721.3
453,1009930036,988382.0,214028.0,64.8,164.9,78.0,12343,174028,1,12.0,1919,14.1,972.0
454,1008110001,987150.0,213123.0,,,83.0,19750,408511,1,22.0,1925,20.68,2481.5
455,1008260046,987079.0,209976.0,,,78.0,22188,259749,1,12.0,1914,11.71,1514.5
456,1008370056,988464.0,212513.0,110.9,219.7,49.0,4906,59367,1,13.0,1920,12.1,498.8
457,1007010001,983255.0,213474.0,32.4,67.8,,27950,213330,3,9.0,1913,7.63,507.1
458,1006940047,982695.0,211790.0,42.3,77.7,,14318,141934,1,10.0,1931,9.91,382.6
459,1020010120,995819.0,238131.0,36.3,79.5,,12490,86625,1,7.0,1925,6.94,230.1
460,1020010001,995887.0,238247.0,41.7,76.8,,6490,80742,1,14.0,1928,12.44,242.7
461,1014560035,995392.0,216489.0,34.6,87.4,,25575,177920,1,6.0,1963,6.96,519.7
462,1004430005,986959.0,203244.0,33.7,66.3,,5000,52497,1,10.0,1923,10.5,131.0
463,1014100033,995498.0,220552.0,98.2,138.3,48.0,12260,191549,1,21.0,1962,15.62,966.0
464,1002500001,985617.0,197822.0,41.2,109.7,,67870,274752,1,6.0,1927,4.05,836.5
465,1018610040,994366.0,230785.0,27.5,71.3,,15138,113886,3,9.0,1921,7.52,245.7
466,1017040001,1001517.0,227962.0,32.0,85.9,,21596,257400,1,13.0,1913,11.92,564.6
467,1006920041,982558.0,211278.0,18.8,33.5,,13800,124385,1,8.0,1928,9.01,186.1
468,3069630003,984007.0,150263.0,76.6,167.3,29.0,24901,139712,1,16.0,1965,5.61,1045.2
469,1006930014,982424.0,211528.0,17.2,39.7,,12261,91591,1,7.0,1921,7.47,116.2
470,1022310001,1007333.0,255824.0,,,,57581,377493,1,8.0,1956,6.56,1768.7
471,3002500001,986744.0,191885.0,86.6,171.8,88.0,13750,293137,1,29.0,1927,21.32,1738.0
472,1005800022,982554.0,204032.0,36.1,75.8,,17555,164791,2,16.0,1922,9.39,474.9
473,1018880015,991889.0,229592.0,90.4,120.3,57.0,7280,91615,1,16.0,1927,12.58,667.8
474,1007880011,986783.0,214210.0,30.7,96.3,97.0,10121,146377,1,17.0,1925,14.46,385.2
475,1021390578,1000526.0,247980.0,1.5,4.7,100.0,10890,54562,1,6.0,1924,5.01,10.6
476,1021390537,1000591.0,248102.0,70.1,79.0,92.0,11260,52326,1,6.0,1925,4.65,247.9
477,1012100055,990578.0,224652.0,1.8,5.1,100.0,8378,53111,1,9.0,1912,6.34,9.9
478,1021800480,1002629.0,251035.0,,,100.0,15475,74356,2,6.0,1928,4.8,82.6
479,1014447501,995535.0,218688.0,85.7,145.4,24.0,16912,21284,1,19.0,1963,1.26,1375.5
480,1000880018,981851.0,198674.0,95.8,190.4,81.0,16409,480831,1,44.0,1927,29.3,3590.5
481,1000130005,980293.0,196230.0,98.9,234.1,69.0,28814,434220,1,22.0,1900,15.07,3219.0
482,1000640015,981482.0,197725.0,105.8,230.0,65.0,13802,150000,4,16.0,1908,10.87,1303.1
483,1008250001,986373.0,209972.0,92.1,183.6,72.0,22725,219718,1,19.0,1912,9.67,2360.4
484,1000100014,980734.0,195538.0,112.1,319.2,24.0,13214,365792,1,30.0,1986,27.68,3678.9
485,1012770002,989692.0,213822.0,98.9,260.1,44.0,13356,251043,2,28.0,2004,18.8,2231.6
486,1012630071,989462.0,215545.0,110.8,221.5,60.0,11975,248896,1,23.0,1964,20.78,2046.6
487,1000750030,982710.0,197134.0,81.5,190.9,81.0,31876,296076,1,26.0,1929,9.29,1948.0
488,1015250021,996671.0,221173.0,70.8,116.1,54.0,22672,281825,1,18.0,1957,12.43,1350.8
489,4014450034,1016831.0,213372.0,97.6,130.4,31.0,21000,80754,1,6.0,1947,3.85,470.7
490,2023870032,1009334.0,240988.0,66.8,93.5,92.0,22822,110544,1,9.0,2007,4.84,377.5
491,1002270028,982991.0,202342.0,128.0,282.6,24.0,36421,189986,1,16.0,1996,5.22,1816.5
492,3036500001,1010048.0,176425.0,349.9,612.5,1.0,160000,131625,1,2.0,1970,0.82,2938.3
493,1015580050,998940.0,224868.0,,,76.0,5000,63500,1,26.0,1988,12.7,231.9
494,1015390010,998243.0,224542.0,77.8,108.3,76.0,13793,109913,1,13.0,1985,7.97,515.5
495,3010590061,991675.0,185378.0,78.8,109.4,62.0,8712,57700,1,10.0,1928,6.62,269.3
496,2033117501,1015862.0,258047.0,99.4,139.6,26.0,34455,156327,2,7.0,1968,4.54,1133.1
497,1022500054,1006716.0,257126.0,95.9,122.2,46.0,14375,55296,1,7.0,1953,3.85,456.5
498,1008920020,990122.0,211843.0,63.3,97.1,79.0,6958,65532,1,13.0,1955,9.42,310.2
499,1008900049,990332.0,211194.0,90.9,138.2,21.0,6562,74798,1,15.0,1957,11.4,434.2
500,1022460110,1003924.0,254764.0,77.1,101.8,73.0,13425,57796,1,6.0,1926,4.31,337.8
501,3010710014,991385.0,184157.0,81.7,117.0,49.0,11800,59520,1,8.0,1950,5.04,278.3
502,2059500406,1010158.0,268090.0,73.5,94.2,82.0,98900,189592,1,6.0,1939,1.92,1049.2
503,1007750022,985454.0,211074.0,87.1,115.7,51.0,12442,62586,1,6.0,1939,5.03,427.2
504,4021390026,1026483.0,203338.0,71.7,102.4,,39865,132960,1,6.0,1941,3.34,656.5
505,3053740041,991445.0,172071.0,94.1,124.0,49.0,15890,57900,1,6.0,1941,3.64,303.3
506,3066200001,988467.0,160511.0,92.1,120.2,43.0,20000,87324,1,6.0,1938,4.37,435.8
507,3064150022,985337.0,157631.0,,,,19332,65292,1,6.0,1954,3.38,
508,1011030015,986045.0,219719.0,71.4,127.5,76.0,17071,95176,1,6.0,1927,5.58,539.0
509,1010850001,986836.0,219636.0,284.3,745.4,,107950,490080,1,3.0,1937,4.54,10459.6
510,1010850023,987154.0,219395.0,284.3,745.4,1.0,20443,186100,1,10.0,1984,9.1,4122.9
511,1010850041,987118.0,219540.0,284.3,745.4,1.0,7300,52000,1,8.0,1912,7.12,1563.7
512,1010130039,987564.0,214661.0,145.5,362.8,,19250,119905,1,8.0,1930,6.23,1305.3
513,1006087501,984208.0,207916.0,77.8,124.5,79.0,15435,183323,1,19.0,1961,11.88,1056.1
514,1012580040,989545.0,214020.0,156.3,478.2,22.0,12552,57223,1,5.0,1954,4.56,818.6
515,1009987501,988448.0,215464.0,110.2,326.9,34.0,38700,921210,1,44.0,1989,23.8,8476.2
516,1004730010,984316.0,202075.0,141.5,365.4,,9932,55015,2,5.0,1900,5.54,641.9
517,1014210001,994541.0,218397.0,25.0,73.9,99.0,20083,313188,1,21.0,1961,15.59,579.2
518,1013990074,993458.0,218458.0,84.2,129.3,42.0,14526,181000,1,20.0,1955,12.46,955.4
519,1015267502,996493.0,221615.0,90.4,137.1,45.0,21694,168104,1,13.0,1963,7.75,874.0
520,1014410017,995521.0,217793.0,149.8,202.5,7.0,17572,151009,1,14.0,1964,8.59,1622.3
521,1011990036,992588.0,225353.0,61.6,116.0,62.0,15325,148380,1,12.0,1925,9.68,596.1
522,1012730017,991028.0,217598.0,91.3,186.5,57.0,4820,57158,1,15.0,1924,11.86,381.7
523,1015147502,996594.0,223118.0,60.9,184.2,31.0,30933,398184,1,18.0,2007,12.87,2241.9
524,1013120028,993100.0,216450.0,91.8,152.3,32.0,10041,135841,1,20.0,1960,13.53,985.7
525,1012067501,993510.0,226995.0,91.4,140.7,45.0,9464,101658,1,16.5,1929,10.74,739.5
526,4050190005,1031579.0,215969.0,325.4,615.6,1.0,45500,205100,1,3.0,1967,4.51,3605.8
527,2036450001,1023259.0,239169.0,118.1,300.6,28.0,153450,126696,1,1.0,1966,0.83,1015.3
528,1021390277,1000114.0,247838.0,94.7,127.4,38.0,26075,124789,1,6.0,1941,4.79,958.0
529,5016960008,940623.0,167100.0,35.5,110.7,91.0,365059,151502,2,1.0,1992,0.42,485.2
530,1011200029,990219.0,221027.0,78.4,126.4,44.0,10041,117150,1,15.0,1929,11.67,587.3
531,4021180001,1024752.0,204341.0,82.3,258.6,34.0,20843,57000,1,2.0,1952,2.73,388.7
532,1011950001,991431.0,224664.0,72.2,106.3,,10216,101145,1,13.0,1905,9.9,447.7
533,1013777502,992706.0,218278.0,147.8,263.9,1.0,8384,65689,1,13.0,1901,7.84,638.8
534,1015080027,995909.0,221578.0,52.3,86.7,81.0,8684,92216,1,15.0,1928,10.62,386.5
535,1012750059,989743.0,213277.0,97.7,196.7,75.0,9250,170230,1,24.0,1923,18.4,1194.3
536,3051610033,995064.0,172808.0,72.0,99.6,67.0,33460,119106,1,6.0,1954,3.56,536.0
537,1008430045,986357.0,207774.0,96.5,232.4,,16825,272566,1,16.0,1906,16.2,1971.7
538,1017740001,1001274.0,232617.0,45.2,141.9,83.0,8993,112500,1,12.0,1901,12.51,438.5
539,1000880001,981796.0,198585.0,13630.1,16506.7,1.0,16028,133198,1,7.0,1918,8.31,146791.4
540,1011717502,987774.0,223361.0,66.3,125.0,37.0,47573,638899,1,48.0,2000,13.43,3488.9
